3,1,4,10,1,32,128,41.38,41.38
3,1,4,10,1,32,256,32.18,32.18
3,1,4,10,1,64,16,33.33,33.33
3,1,4,10,1,64,64,22.99,22.99
3,1,4,10,1,64,128,29.89,29.89
3,1,4,10,1,64,256,28.74,28.74
3,1,4,10,2,4,16,16.09,16.09
3,1,4,10,2,4,64,31.03,31.03
3,1,4,10,2,4,128,20.69,20.69
3,1,4,10,2,4,256,28.74,28.74
3,1,4,10,2,16,16,24.14,24.14
3,1,4,10,2,16,64,34.48,34.48
3,1,4,10,2,16,128,28.74,28.74
3,1,4,10,2,16,256,43.68,43.68
3,1,4,10,2,32,16,29.89,29.89
3,1,4,10,2,32,64,43.68,43.68
3,1,4,10,2,32,128,35.63,35.63
3,1,4,10,2,32,256,35.63,35.63
3,1,4,10,2,64,16,36.78,36.78
3,1,4,10,2,64,64,35.63,35.63
3,1,4,10,2,64,128,34.48,34.48
3,1,4,10,2,64,256,24.14,24.14
3,1,4,10,4,4,16,12.64,12.64
3,1,4,10,4,4,64,33.33,33.33
3,1,4,10,4,4,128,19.54,19.54
3,1,4,10,4,4,256,14.94,16.09
3,1,4,10,4,16,16,26.44,26.44
3,1,4,10,4,16,64,20.69,20.69
3,1,4,10,4,16,128,19.54,19.54
3,1,4,10,4,16,256,27.59,27.59
3,1,4,10,4,32,16,24.14,24.14
3,1,4,10,4,32,64,31.03,31.03
3,1,4,10,4,32,128,28.74,28.74
3,1,4,10,4,32,256,16.09,16.09
3,1,4,10,4,64,16,21.84,21.84
3,1,4,10,4,64,64,22.99,22.99
3,1,4,10,4,64,128,26.44,26.44
3,1,4,10,4,64,256,34.48,34.48
3,1,16,3,1,4,16,20.69,20.69
3,1,16,3,1,4,64,11.49,11.49
3,1,16,3,1,4,128,37.93,37.93
3,1,16,3,1,4,256,43.68,43.68
3,1,16,3,1,16,16,16.09,16.09
3,1,16,3,1,16,64,20.69,20.69
3,1,16,3,1,16,128,42.53,42.53
3,1,16,3,1,16,256,44.83,44.83
3,1,16,3,1,32,16,35.63,35.63
3,1,16,3,1,32,64,34.48,34.48
3,1,16,3,1,32,128,29.89,29.89
3,1,16,3,1,32,256,41.38,41.38
3,1,16,3,1,64,16,17.24,17.24
3,1,16,3,1,64,64,33.33,33.33
3,1,16,3,1,64,128,39.08,39.08
3,1,16,3,1,64,256,25.29,25.29
3,1,16,3,2,4,16,16.09,16.09
3,1,16,3,2,4,64,11.49,11.49
3,1,16,3,2,4,128,13.79,16.09
3,1,16,3,2,4,256,29.89,29.89
3,1,16,3,2,16,16,26.44,26.44
3,1,16,3,2,16,64,11.49,16.09
3,1,16,3,2,16,128,25.29,25.29
3,1,16,3,2,16,256,21.84,21.84
3,1,16,3,2,32,16,26.44,26.44
3,1,16,3,2,32,64,19.54,19.54
3,1,16,3,2,32,128,33.33,33.33
3,1,16,3,2,32,256,34.48,34.48
3,1,16,3,2,64,16,26.44,26.44
3,1,16,3,2,64,64,28.74,28.74
3,1,16,3,2,64,128,39.08,39.08
3,1,16,3,2,64,256,33.33,33.33
3,1,16,3,4,4,16,16.09,16.09
3,1,16,3,4,4,64,22.99,22.99
3,1,16,3,4,4,128,11.49,11.49
3,1,16,3,4,4,256,11.49,16.09
3,1,16,3,4,16,16,19.54,19.54
3,1,16,3,4,16,64,11.49,11.49
3,1,16,3,4,16,128,11.49,11.49
3,1,16,3,4,16,256,12.64,12.64
3,1,16,3,4,32,16,22.99,22.99
3,1,16,3,4,32,64,11.49,11.49
3,1,16,3,4,32,128,18.39,18.39
3,1,16,3,4,32,256,28.74,28.74
3,1,16,3,4,64,16,14.94,14.94
3,1,16,3,4,64,64,13.79,16.09
3,1,16,3,4,64,128,22.99,22.99
3,1,16,3,4,64,256,13.79,16.09
3,1,16,5,1,4,16,24.14,24.14
3,1,16,5,1,4,64,41.38,41.38
3,1,16,5,1,4,128,34.48,34.48
3,1,16,5,1,4,256,47.13,47.13
3,1,16,5,1,16,16,40.23,40.23
3,1,16,5,1,16,64,40.23,40.23
3,1,16,5,1,16,128,41.38,41.38
3,1,16,5,1,16,256,44.83,44.83
3,1,16,5,1,32,16,13.79,13.79
3,1,16,5,1,32,64,37.93,37.93
3,1,16,5,1,32,128,41.38,41.38
3,1,16,5,1,32,256,44.83,44.83
3,1,16,5,1,64,16,26.44,26.44
3,1,16,5,1,64,64,35.63,35.63
3,1,16,5,1,64,128,32.18,32.18
3,1,16,5,1,64,256,35.63,35.63
3,1,16,5,2,4,16,16.09,16.09
3,1,16,5,2,4,64,27.59,27.59
3,1,16,5,2,4,128,16.09,16.09
3,1,16,5,2,4,256,29.89,29.89
3,1,16,5,2,16,16,27.59,27.59
3,1,16,5,2,16,64,21.84,21.84
3,1,16,5,2,16,128,35.63,35.63
3,1,16,5,2,16,256,40.23,40.23
3,1,16,5,2,32,16,31.03,31.03
3,1,16,5,2,32,64,47.13,47.13
3,1,16,5,2,32,128,44.83,44.83
3,1,16,5,2,32,256,45.98,45.98
3,1,16,5,2,64,16,25.29,25.29
3,1,16,5,2,64,64,34.48,34.48
3,1,16,5,2,64,128,37.93,37.93
3,1,16,5,2,64,256,41.38,41.38
3,1,16,5,4,4,16,17.24,17.24
3,1,16,5,4,4,64,34.48,34.48
3,1,16,5,4,4,128,26.44,26.44
3,1,16,5,4,4,256,29.89,29.89
3,1,16,5,4,16,16,24.14,24.14
3,1,16,5,4,16,64,20.69,20.69
3,1,16,5,4,16,128,22.99,22.99
3,1,16,5,4,16,256,14.94,14.94
3,1,16,5,4,32,16,26.44,26.44
3,1,16,5,4,32,64,31.03,31.03
3,1,16,5,4,32,128,17.24,17.24
3,1,16,5,4,32,256,29.89,29.89
3,1,16,5,4,64,16,24.14,24.14
3,1,16,5,4,64,64,20.69,20.69
3,1,16,5,4,64,128,36.78,36.78
3,1,16,5,4,64,256,20.69,20.69
3,1,16,10,1,4,16,43.68,43.68
3,1,16,10,1,4,64,42.53,42.53
3,1,16,10,1,4,128,50.57,50.57
3,1,16,10,1,4,256,40.23,40.23
3,1,16,10,1,16,16,47.13,47.13
3,1,16,10,1,16,64,41.38,41.38
3,1,16,10,1,16,128,45.98,45.98
3,1,16,10,1,16,256,50.57,50.57
3,1,16,10,1,32,16,36.78,36.78
3,1,16,10,1,32,64,40.23,40.23
3,1,16,10,1,32,128,47.13,47.13
3,1,16,10,1,32,256,41.38,41.38
3,1,16,10,1,64,16,26.44,26.44
3,1,16,10,1,64,64,26.44,26.44
3,1,16,10,1,64,128,37.93,37.93
3,1,16,10,1,64,256,29.89,29.89
3,1,16,10,2,4,16,42.53,42.53
3,1,16,10,2,4,64,36.78,36.78
3,1,16,10,2,4,128,49.43,49.43
3,1,16,10,2,4,256,42.53,42.53
3,1,16,10,2,16,16,39.08,39.08
3,1,16,10,2,16,64,42.53,42.53
3,1,16,10,2,16,128,48.28,48.28
3,1,16,10,2,16,256,49.43,49.43
3,1,16,10,2,32,16,42.53,42.53
3,1,16,10,2,32,64,44.83,44.83
3,1,16,10,2,32,128,48.28,48.28
3,1,16,10,2,32,256,49.43,49.43
3,1,16,10,2,64,16,43.68,43.68
3,1,16,10,2,64,64,42.53,42.53
3,1,16,10,2,64,128,48.28,48.28
3,1,16,10,2,64,256,36.78,36.78
3,1,16,10,4,4,16,28.74,28.74
3,1,16,10,4,4,64,39.08,39.08
3,1,16,10,4,4,128,39.08,39.08
3,1,16,10,4,4,256,42.53,42.53
3,1,16,10,4,16,16,35.63,35.63
3,1,16,10,4,16,64,33.33,33.33
3,1,16,10,4,16,128,45.98,45.98
3,1,16,10,4,16,256,44.83,44.83
3,1,16,10,4,32,16,34.48,34.48
3,1,16,10,4,32,64,34.48,34.48
3,1,16,10,4,32,128,44.83,44.83
3,1,16,10,4,32,256,45.98,45.98
3,1,16,10,4,64,16,33.33,33.33
3,1,16,10,4,64,64,42.53,42.53
3,1,16,10,4,64,128,41.38,41.38
3,1,16,10,4,64,256,45.98,45.98
3,1,32,3,1,4,16,28.74,28.74
3,1,32,3,1,4,64,39.08,39.08
3,1,32,3,1,4,128,41.38,41.38
3,1,32,3,1,4,256,52.87,52.87
3,1,32,3,1,16,16,34.48,34.48
3,1,32,3,1,16,64,47.13,47.13
3,1,32,3,1,16,128,44.83,44.83
3,1,32,3,1,16,256,50.57,50.57
3,1,32,3,1,32,16,42.53,42.53
3,1,32,3,1,32,64,13.79,13.79
3,1,32,3,1,32,128,25.29,25.29
3,1,32,3,1,32,256,48.28,48.28
3,1,32,3,1,64,16,10.34,10.34
3,1,32,3,1,64,64,24.14,24.14
3,1,32,3,1,64,128,14.94,16.09
3,1,32,3,1,64,256,32.18,32.18
3,1,32,3,2,4,16,18.39,18.39
3,1,32,3,2,4,64,31.03,31.03
3,1,32,3,2,4,128,13.79,13.79
3,1,32,3,2,4,256,26.44,26.44
3,1,32,3,2,16,16,32.18,32.18
3,1,32,3,2,16,64,25.29,25.29
3,1,32,3,2,16,128,41.38,41.38
3,1,32,3,2,16,256,44.83,44.83
3,1,32,3,2,32,16,13.79,13.79
3,1,32,3,2,32,64,26.44,26.44
3,1,32,3,2,32,128,42.53,42.53
3,1,32,3,2,32,256,45.98,45.98
3,1,32,3,2,64,16,26.44,26.44
3,1,32,3,2,64,64,40.23,40.23
3,1,32,3,2,64,128,37.93,37.93
3,1,32,3,2,64,256,34.48,34.48
3,1,32,3,4,4,16,22.99,22.99
3,1,32,3,4,4,64,22.99,22.99
3,1,32,3,4,4,128,16.09,16.09
3,1,32,3,4,4,256,18.39,18.39
3,1,32,3,4,16,16,26.44,26.44
3,1,32,3,4,16,64,17.24,17.24
3,1,32,3,4,16,128,25.29,26.44
3,1,32,3,4,16,256,24.14,24.14
3,1,32,3,4,32,16,16.09,16.09
3,1,32,3,4,32,64,13.79,13.79
3,1,32,3,4,32,128,22.99,22.99
3,1,32,3,4,32,256,26.44,26.44
3,1,32,3,4,64,16,19.54,19.54
3,1,32,3,4,64,64,16.09,16.09
3,1,32,3,4,64,128,18.39,24.14
3,1,32,3,4,64,256,29.89,29.89
3,1,32,5,1,4,16,36.78,36.78
3,1,32,5,1,4,64,49.43,49.43
3,1,32,5,1,4,128,45.98,45.98
3,1,32,5,1,4,256,49.43,49.43
3,1,32,5,1,16,16,27.59,27.59
3,1,32,5,1,16,64,34.48,34.48
3,1,32,5,1,16,128,48.28,48.28
3,1,32,5,1,16,256,42.53,42.53
3,1,32,5,1,32,16,33.33,33.33
3,1,32,5,1,32,64,39.08,39.08
3,1,32,5,1,32,128,42.53,42.53
3,1,32,5,1,32,256,47.13,47.13
3,1,32,5,1,64,16,36.78,36.78
3,1,32,5,1,64,64,22.99,22.99
3,1,32,5,1,64,128,39.08,39.08
3,1,32,5,1,64,256,45.98,45.98
3,1,32,5,2,4,16,24.14,24.14
3,1,32,5,2,4,64,47.13,47.13
3,1,32,5,2,4,128,35.63,35.63
3,1,32,5,2,4,256,37.93,37.93
3,1,32,5,2,16,16,33.33,33.33
3,1,32,5,2,16,64,43.68,43.68
3,1,32,5,2,16,128,41.38,41.38
3,1,32,5,2,16,256,56.32,56.32
3,1,32,5,2,32,16,28.74,28.74
3,1,32,5,2,32,64,28.74,28.74
3,1,32,5,2,32,128,42.53,42.53
3,1,32,5,2,32,256,47.13,47.13
3,1,32,5,2,64,16,32.18,32.18
3,1,32,5,2,64,64,45.98,45.98
3,1,32,5,2,64,128,40.23,40.23
3,1,32,5,2,64,256,45.98,45.98
3,1,32,5,4,4,16,24.14,24.14
3,1,32,5,4,4,64,12.64,12.64
3,1,32,5,4,4,128,19.54,19.54
3,1,32,5,4,4,256,24.14,24.14
3,1,32,5,4,16,16,33.33,33.33
3,1,32,5,4,16,64,45.98,45.98
3,1,32,5,4,16,128,42.53,42.53
3,1,32,5,4,16,256,35.63,35.63
3,1,32,5,4,32,16,26.44,26.44
3,1,32,5,4,32,64,37.93,37.93
3,1,32,5,4,32,128,28.74,28.74
3,1,32,5,4,32,256,41.38,41.38
3,1,32,5,4,64,16,24.14,24.14
3,1,32,5,4,64,64,40.23,40.23
3,1,32,5,4,64,128,33.33,33.33
3,1,32,5,4,64,256,45.98,45.98
3,1,32,10,1,4,16,40.23,40.23
3,1,32,10,1,4,64,48.28,48.28
3,1,32,10,1,4,128,47.13,47.13
3,1,32,10,1,4,256,44.83,44.83
3,1,32,10,1,16,16,48.28,48.28
3,1,32,10,1,16,64,49.43,49.43
3,1,32,10,1,16,128,45.98,45.98
3,1,32,10,1,16,256,49.43,49.43
3,1,32,10,1,32,16,44.83,44.83
3,1,32,10,1,32,64,47.13,47.13
3,1,32,10,1,32,128,47.13,47.13
3,1,32,10,1,32,256,48.28,48.28
3,1,32,10,1,64,16,27.59,27.59
3,1,32,10,1,64,64,34.48,34.48
3,1,32,10,1,64,128,43.68,43.68
3,1,32,10,1,64,256,44.83,44.83
3,1,32,10,2,4,16,32.18,32.18
3,1,32,10,2,4,64,44.83,44.83
3,1,32,10,2,4,128,40.23,40.23
3,1,32,10,2,4,256,43.68,43.68
3,1,32,10,2,16,16,42.53,42.53
3,1,32,10,2,16,64,45.98,45.98
3,1,32,10,2,16,128,45.98,45.98
3,1,32,10,2,16,256,51.72,51.72
3,1,32,10,2,32,16,47.13,47.13
3,1,32,10,2,32,64,50.57,50.57
3,1,32,10,2,32,128,54.02,54.02
3,1,32,10,2,32,256,49.43,49.43
3,1,32,10,2,64,16,40.23,40.23
3,1,32,10,2,64,64,33.33,33.33
3,1,32,10,2,64,128,48.28,48.28
3,1,32,10,2,64,256,52.87,52.87
3,1,32,10,4,4,16,31.03,31.03
3,1,32,10,4,4,64,40.23,40.23
3,1,32,10,4,4,128,40.23,40.23
3,1,32,10,4,4,256,41.38,41.38
3,1,32,10,4,16,16,35.63,35.63
3,1,32,10,4,16,64,48.28,48.28
3,1,32,10,4,16,128,41.38,41.38
3,1,32,10,4,16,256,48.28,48.28
3,1,32,10,4,32,16,31.03,31.03
3,1,32,10,4,32,64,47.13,47.13
3,1,32,10,4,32,128,48.28,48.28
3,1,32,10,4,32,256,45.98,45.98
3,1,32,10,4,64,16,39.08,39.08
3,1,32,10,4,64,64,47.13,47.13
3,1,32,10,4,64,128,51.72,51.72
3,1,32,10,4,64,256,54.02,54.02
3,1,64,3,1,4,16,33.33,33.33
3,1,64,3,1,4,64,39.08,39.08
3,1,64,3,1,4,128,44.83,44.83
3,1,64,3,1,4,256,47.13,47.13
3,1,64,3,1,16,16,42.53,42.53
3,1,64,3,1,16,64,42.53,42.53
3,1,64,3,1,16,128,48.28,48.28
3,1,64,3,1,16,256,43.68,43.68
3,1,64,3,1,32,16,34.48,34.48
3,1,64,3,1,32,64,47.13,47.13
3,1,64,3,1,32,128,43.68,43.68
3,1,64,3,1,32,256,48.28,48.28
3,1,64,3,1,64,16,22.99,22.99
3,1,64,3,1,64,64,18.39,18.39
3,1,64,3,1,64,128,32.18,32.18
3,1,64,3,1,64,256,43.68,43.68
3,1,64,3,2,4,16,17.24,17.24
3,1,64,3,2,4,64,18.39,18.39
3,1,64,3,2,4,128,36.78,36.78
3,1,64,3,2,4,256,39.08,39.08
3,1,64,3,2,16,16,45.98,45.98
3,1,64,3,2,16,64,36.78,36.78
3,1,64,3,2,16,128,35.63,35.63
3,1,64,3,2,16,256,51.72,51.72
3,1,64,3,2,32,16,26.44,26.44
3,1,64,3,2,32,64,33.33,33.33
3,1,64,3,2,32,128,32.18,32.18
3,1,64,3,2,32,256,54.02,54.02
3,1,64,3,2,64,16,44.83,44.83
3,1,64,3,2,64,64,37.93,37.93
3,1,64,3,2,64,128,48.28,48.28
3,1,64,3,2,64,256,37.93,37.93
3,1,64,3,4,4,16,24.14,24.14
3,1,64,3,4,4,64,29.89,29.89
3,1,64,3,4,4,128,17.24,17.24
3,1,64,3,4,4,256,18.39,18.39
3,1,64,3,4,16,16,27.59,27.59
3,1,64,3,4,16,64,28.74,28.74
3,1,64,3,4,16,128,26.44,26.44
3,1,64,3,4,16,256,40.23,40.23
3,1,64,3,4,32,16,29.89,29.89
3,1,64,3,4,32,64,39.08,39.08
3,1,64,3,4,32,128,22.99,22.99
3,1,64,3,4,32,256,43.68,43.68
3,1,64,3,4,64,16,41.38,41.38
3,1,64,3,4,64,64,31.03,31.03
3,1,64,3,4,64,128,35.63,35.63
3,1,64,3,4,64,256,37.93,37.93
3,1,64,5,1,4,16,35.63,35.63
3,1,64,5,1,4,64,47.13,47.13
3,1,64,5,1,4,128,45.98,45.98
3,1,64,5,1,4,256,45.98,45.98
3,1,64,5,1,16,16,43.68,43.68
3,1,64,5,1,16,64,49.43,49.43
3,1,64,5,1,16,128,51.72,51.72
3,1,64,5,1,16,256,45.98,45.98
3,1,64,5,1,32,16,39.08,39.08
3,1,64,5,1,32,64,37.93,37.93
3,1,64,5,1,32,128,47.13,47.13
3,1,64,5,1,32,256,48.28,48.28
3,1,64,5,1,64,16,29.89,29.89
3,1,64,5,1,64,64,41.38,41.38
3,1,64,5,1,64,128,39.08,39.08
3,1,64,5,1,64,256,45.98,45.98
3,1,64,5,2,4,16,34.48,34.48
3,1,64,5,2,4,64,26.44,26.44
3,1,64,5,2,4,128,45.98,45.98
3,1,64,5,2,4,256,45.98,45.98
3,1,64,5,2,16,16,36.78,36.78
3,1,64,5,2,16,64,35.63,35.63
3,1,64,5,2,16,128,44.83,44.83
3,1,64,5,2,16,256,55.17,55.17
3,1,64,5,2,32,16,42.53,42.53
3,1,64,5,2,32,64,44.83,44.83
3,1,64,5,2,32,128,48.28,48.28
3,1,64,5,2,32,256,44.83,44.83
3,1,64,5,2,64,16,28.74,28.74
3,1,64,5,2,64,64,48.28,48.28
3,1,64,5,2,64,128,48.28,48.28
3,1,64,5,2,64,256,41.38,41.38
3,1,64,5,4,4,16,13.79,13.79
3,1,64,5,4,4,64,32.18,32.18
3,1,64,5,4,4,128,33.33,33.33
3,1,64,5,4,4,256,40.23,40.23
3,1,64,5,4,16,16,28.74,28.74
3,1,64,5,4,16,64,35.63,35.63
3,1,64,5,4,16,128,40.23,40.23
3,1,64,5,4,16,256,50.57,50.57
3,1,64,5,4,32,16,41.38,41.38
3,1,64,5,4,32,64,47.13,47.13
3,1,64,5,4,32,128,39.08,39.08
3,1,64,5,4,32,256,43.68,43.68
3,1,64,5,4,64,16,41.38,41.38
3,1,64,5,4,64,64,32.18,32.18
3,1,64,5,4,64,128,42.53,42.53
3,1,64,5,4,64,256,49.43,49.43
3,1,64,10,1,4,16,45.98,45.98
3,1,64,10,1,4,64,44.83,44.83
3,1,64,10,1,4,128,40.23,40.23
3,1,64,10,1,4,256,47.13,47.13
3,1,64,10,1,16,16,40.23,40.23
3,1,64,10,1,16,64,54.02,54.02
3,1,64,10,1,16,128,54.02,54.02
3,1,64,10,1,16,256,48.28,48.28
3,1,64,10,1,32,16,42.53,42.53
3,1,64,10,1,32,64,45.98,45.98
3,1,64,10,1,32,128,47.13,47.13
3,1,64,10,1,32,256,45.98,45.98
3,1,64,10,1,64,16,32.18,32.18
3,1,64,10,1,64,64,35.63,35.63
3,1,64,10,1,64,128,48.28,48.28
3,1,64,10,1,64,256,41.38,41.38
3,1,64,10,2,4,16,33.33,33.33
3,1,64,10,2,4,64,45.98,45.98
3,1,64,10,2,4,128,47.13,47.13
3,1,64,10,2,4,256,43.68,43.68
3,1,64,10,2,16,16,41.38,41.38
3,1,64,10,2,16,64,43.68,43.68
3,1,64,10,2,16,128,48.28,48.28
3,1,64,10,2,16,256,51.72,51.72
3,1,64,10,2,32,16,37.93,37.93
3,1,64,10,2,32,64,41.38,41.38
3,1,64,10,2,32,128,52.87,52.87
3,1,64,10,2,32,256,50.57,50.57
3,1,64,10,2,64,16,47.13,47.13
3,1,64,10,2,64,64,50.57,50.57
3,1,64,10,2,64,128,49.43,49.43
3,1,64,10,2,64,256,50.57,50.57
3,1,64,10,4,4,16,39.08,39.08
3,1,64,10,4,4,64,36.78,36.78
3,1,64,10,4,4,128,44.83,44.83
3,1,64,10,4,4,256,48.28,48.28
3,1,64,10,4,16,16,40.23,40.23
3,1,64,10,4,16,64,49.43,49.43
3,1,64,10,4,16,128,49.43,49.43
3,1,64,10,4,16,256,47.13,47.13
3,1,64,10,4,32,16,41.38,41.38
3,1,64,10,4,32,64,48.28,48.28
3,1,64,10,4,32,128,44.83,44.83
3,1,64,10,4,32,256,47.13,47.13
3,1,64,10,4,64,16,41.38,41.38
3,1,64,10,4,64,64,43.68,43.68
3,1,64,10,4,64,128,43.68,43.68
3,1,64,10,4,64,256,49.43,49.43
3,2,4,3,1,4,16,27.59,27.59
3,2,4,3,1,4,64,11.49,16.09
3,2,4,3,1,4,128,11.49,13.79
3,2,4,3,1,4,256,11.49,16.09
3,2,4,3,1,16,16,21.84,21.84
3,2,4,3,1,16,64,20.69,20.69
3,2,4,3,1,16,128,14.94,16.09
3,2,4,3,1,16,256,11.49,16.09
3,2,4,3,1,32,16,13.79,16.09
3,2,4,3,1,32,64,21.84,21.84
3,2,4,3,1,32,128,11.49,16.09
3,2,4,3,1,32,256,18.39,18.39
3,2,4,3,1,64,16,11.49,16.09
3,2,4,3,1,64,64,13.79,13.79
3,2,4,3,1,64,128,11.49,11.49
3,2,4,3,1,64,256,18.39,18.39
3,2,4,3,2,4,16,17.24,17.24
3,2,4,3,2,4,64,13.79,16.09
3,2,4,3,2,4,128,11.49,11.49
3,2,4,3,2,4,256,11.49,11.49
3,2,4,3,2,16,16,12.64,12.64
3,2,4,3,2,16,64,11.49,13.79
3,2,4,3,2,16,128,11.49,13.79
3,2,4,3,2,16,256,11.49,16.09
3,2,4,3,2,32,16,16.09,16.09
3,2,4,3,2,32,64,11.49,16.09
3,2,4,3,2,32,128,11.49,11.49
3,2,4,3,2,32,256,11.49,13.79
3,2,4,3,2,64,16,11.49,11.49
3,2,4,3,2,64,64,11.49,16.09
3,2,4,3,2,64,128,11.49,16.09
3,2,4,3,2,64,256,11.49,13.79
3,2,4,3,4,4,16,16.09,16.09
3,2,4,3,4,4,64,16.09,16.09
3,2,4,3,4,4,128,11.49,16.09
3,2,4,3,4,4,256,11.49,16.09
3,2,4,3,4,16,16,16.09,16.09
3,2,4,3,4,16,64,16.09,16.09
3,2,4,3,4,16,128,11.49,11.49
3,2,4,3,4,16,256,11.49,11.49
3,2,4,3,4,32,16,18.39,18.39
3,2,4,3,4,32,64,11.49,11.49
3,2,4,3,4,32,128,11.49,16.09
3,2,4,3,4,32,256,11.49,16.09
3,2,4,3,4,64,16,16.09,16.09
3,2,4,3,4,64,64,11.49,13.79
3,2,4,3,4,64,128,11.49,12.64
3,2,4,3,4,64,256,11.49,16.09
3,2,4,5,1,4,16,16.09,16.09
3,2,4,5,1,4,64,26.44,26.44
3,2,4,5,1,4,128,11.49,11.49
3,2,4,5,1,4,256,11.49,11.49
3,2,4,5,1,16,16,13.79,13.79
3,2,4,5,1,16,64,10.34,16.09
3,2,4,5,1,16,128,20.69,20.69
3,2,4,5,1,16,256,25.29,25.29
3,2,4,5,1,32,16,16.09,16.09
3,2,4,5,1,32,64,13.79,16.09
3,2,4,5,1,32,128,33.33,33.33
3,2,4,5,1,32,256,21.84,21.84
